num,name,image,homeland,weight,birth,baike_url
957,那英,"https://img2.baidu.com/it/u=2624536479,327305201&fm=253&fmt=auto&app=120&f=JPEG?w=504&h=500",中国沈阳,46 KG,1967-11-27,https://baike.baidu.com/item/那英
958,胡定欣,"https://img1.baidu.com/it/u=3799739825,2817154946&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国,45 KG,1981-09-09,https://baike.baidu.com/item/胡定欣
959,阿朵,"https://img2.baidu.com/it/u=2906064212,1161338923&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=649",中国湖南,52 KG,1978-04-17,https://baike.baidu.com/item/阿朵
960,刘浩龙,"https://img0.baidu.com/it/u=4133938205,531062077&fm=253&fmt=auto&app=120&f=JPEG?w=555&h=500",中国香港,不详,1976-08-13,https://baike.baidu.com/item/刘浩龙
961,廖碧儿,"https://img1.baidu.com/it/u=4067546814,2986119886&fm=253&fmt=auto&app=120&f=JPEG?w=640&h=908",中国,52 KG,1979-01-06,https://baike.baidu.com/item/廖碧儿
962,李响,"https://img2.baidu.com/it/u=1366604846,4065126333&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=656",中国山东,73 KG,1979-10-15,https://baike.baidu.com/item/李响
963,宋小宝,"https://img1.baidu.com/it/u=3587984983,3158139610&fm=253&fmt=auto&app=120&f=JPEG?w=607&h=428",吉林省通化市,不详,1981-01-05,https://baike.baidu.com/item/宋小宝
964,姚晨,"https://img0.baidu.com/it/u=4089992571,76958174&fm=253&fmt=auto&app=138&f=JPEG?w=651&h=500",中国福建,49 KG,1979-10-05,https://baike.baidu.com/item/姚晨
965,司徒瑞祈,"https://img0.baidu.com/it/u=4097645894,531190266&fm=253&fmt=auto&app=138&f=JPEG?w=450&h=250",香港,不详,1979-01-05,https://baike.baidu.com/item/司徒瑞祈
966,许志安,"https://img1.baidu.com/it/u=3676494661,3997439340&fm=253&fmt=auto&app=120&f=JPEG?w=458&h=660",中国,68 KG,1967-08-12,https://baike.baidu.com/item/许志安
967,郭珍霓,"https://img0.baidu.com/it/u=3952316212,2988362956&fm=253&fmt=auto&app=138&f=JPEG?w=565&h=500",黑龙江,46 KG,1982-01-08,https://baike.baidu.com/item/郭珍霓
968,裴勇俊,"https://img2.baidu.com/it/u=4210113257,4026384306&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",韩国,75 KG,1972-08-29,https://baike.baidu.com/item/裴勇俊
969,吕一,"https://img1.baidu.com/it/u=192866100,3260605447&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=749",中国重庆,52 KG,1984-01-08,https://baike.baidu.com/item/吕一
970,王柏杰,"https://img0.baidu.com/it/u=3095061308,203289626&fm=253&fmt=auto&app=138&f=JPEG?w=640&h=426",中国台湾,65 KG,1989-09-25,https://baike.baidu.com/item/王柏杰
971,赖芊合,"https://img1.baidu.com/it/u=2096611586,34668918&fm=253&fmt=auto&app=138&f=JPEG?w=450&h=447",中国台湾,不详,不详,https://baike.baidu.com/item/赖芊合
972,黄晓明,"https://img2.baidu.com/it/u=202813174,1387257565&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",山东省青岛市市南区,65 KG,1977-11-13,https://baike.baidu.com/item/黄晓明
973,汤镇业,"https://img2.baidu.com/it/u=3596771301,2815620421&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=747",中国香港,不详,不详,https://baike.baidu.com/item/汤镇业
974,佟大为,"https://img0.baidu.com/it/u=901880623,1609034633&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1200",中国,70 KG,1979-02-03,https://baike.baidu.com/item/佟大为
975,于小彤,"https://img2.baidu.com/it/u=2445739880,1879836754&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国辽宁,63 KG,1994-05-27,https://baike.baidu.com/item/于小彤
976,张惠妹,"https://img2.baidu.com/it/u=1160582410,1074261938&fm=253&fmt=auto&app=120&f=JPEG?w=1200&h=800",台湾台东县卑南乡,46 KG,1972-08-09,https://baike.baidu.com/item/张惠妹
977,沈佳妮,"https://img2.baidu.com/it/u=3709514462,2475862988&fm=253&fmt=auto&app=138&f=JPEG?w=387&h=500",中国上海,51 KG,1983-05-22,https://baike.baidu.com/item/沈佳妮
978,沈丹萍,"https://img1.baidu.com/it/u=2373113652,1668547847&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国南京,不详,不详,https://baike.baidu.com/item/沈丹萍
979,王紫逸,"https://img0.baidu.com/it/u=129424504,3801845436&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",不详,65 KG,0000-00-00,https://baike.baidu.com/item/王紫逸
980,陈宝莲,"https://img0.baidu.com/it/u=2888543397,2082802684&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=604",上海,不详,1973-05-23,https://baike.baidu.com/item/陈宝莲
981,金俊秀,"https://img2.baidu.com/it/u=796472683,3356074461&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=753",韩国,60 KG,1986-12-15,https://baike.baidu.com/item/金俊秀
982,董洁,"https://img1.baidu.com/it/u=2899797740,2765386004&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国辽宁,40 KG,1980-04-19,https://baike.baidu.com/item/董洁
983,黄觉,"https://img1.baidu.com/it/u=2765462278,665375797&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国广西,不详,1975-08-17,https://baike.baidu.com/item/黄觉
984,胡静,"https://img2.baidu.com/it/u=3867002802,2266109448&fm=253&fmt=auto&app=138&f=JPEG?w=333&h=500",中国云南,49 KG,1978-11-13,https://baike.baidu.com/item/胡静
985,北川景子,"https://img0.baidu.com/it/u=2117619946,1857988179&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=650",日本,42 KG,1986-08-22,https://baike.baidu.com/item/北川景子
986,曾黎,"https://img1.baidu.com/it/u=631020376,1992099202&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国,55 KG,1976-09-17,https://baike.baidu.com/item/曾黎
987,贾乃亮,"https://img2.baidu.com/it/u=1370808432,276191115&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国黑龙江,67 KG,1984-04-12,https://baike.baidu.com/item/贾乃亮
988,曾宝仪,"https://img2.baidu.com/it/u=2623328013,782985161&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=625",中国,42 KG,1973-02-21,https://baike.baidu.com/item/曾宝仪
989,王婉霏,"https://img0.baidu.com/it/u=2002567679,1195338208&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国台湾,50 KG,1978-05-31,https://baike.baidu.com/item/王婉霏
990,朱孝天,"https://img0.baidu.com/it/u=1409478254,3464535700&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=707",台湾,65 KG,1979-01-15,https://baike.baidu.com/item/朱孝天
991,倪诗蓓,"https://img1.baidu.com/it/u=2777153289,333911973&fm=253&fmt=auto&app=138&f=JPEG?w=474&h=500",中国香港,不详,不详,https://baike.baidu.com/item/倪诗蓓
992,濑户朝香,"https://img1.baidu.com/it/u=1635894532,1016658490&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=688",日本,45 KG,1976-12-12,https://baike.baidu.com/item/濑户朝香
993,文熙俊,"https://img2.baidu.com/it/u=43555233,748211289&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=702",韩国,62 KG,1978-03-14,https://baike.baidu.com/item/文熙俊
994,徐子淇,"https://img2.baidu.com/it/u=343869444,2945914328&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=752",香港,108 KG,1982-11-29,https://baike.baidu.com/item/徐子淇
995,武艺,"https://img1.baidu.com/it/u=1851606271,3697456700&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=753",中国,55 KG,1990-11-03,https://baike.baidu.com/item/武艺
996,毛晓彤,"https://img1.baidu.com/it/u=961555975,3682406326&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国天津,45 KG,1988-02-16,https://baike.baidu.com/item/毛晓彤
997,吴健,"https://img1.baidu.com/it/u=1309114965,1511694763&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1200",中国,68 KG,1978-01-03,https://baike.baidu.com/item/吴健
998,金荷娜,"https://img2.baidu.com/it/u=1053131190,3966983841&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=625",韩国,48 KG,1978-02-21,https://baike.baidu.com/item/金荷娜
999,张曼玉,"https://img1.baidu.com/it/u=4068811690,580969212&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=500",中国,不详,1964-09-20,https://baike.baidu.com/item/张曼玉
1000,薛佳凝,"https://img2.baidu.com/it/u=983246240,677586692&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=710",哈尔滨,45 KG,1978-08-13,https://baike.baidu.com/item/薛佳凝
1001,付辛博,"https://img1.baidu.com/it/u=223685782,2726526938&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=744",中国陕西,68 KG,1987-03-05,https://baike.baidu.com/item/付辛博
1002,张惠春,"https://img1.baidu.com/it/u=2902902304,2481519564&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=749",中国台湾,45 KG,1977-07-07,https://baike.baidu.com/item/张惠春
1003,邹宏宇,"https://img1.baidu.com/it/u=1589100997,2804252926&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=705",中国,不详,不详,https://baike.baidu.com/item/邹宏宇
1004,修杰楷,"https://img1.baidu.com/it/u=3978995196,2968906426&fm=253&fmt=auto&app=138&f=JPEG?w=872&h=500",中国香港,73 KG,1983-03-06,https://baike.baidu.com/item/修杰楷
1005,任时完,"https://img1.baidu.com/it/u=3758566768,69443332&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",韩国釜山,55 KG,1988-12-01,https://baike.baidu.com/item/任时完
1006,黄绮珊,"https://img0.baidu.com/it/u=2580859839,2197148577&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国重庆,不详,1968-03-23,https://baike.baidu.com/item/黄绮珊
1007,吴启华,"https://img1.baidu.com/it/u=37899054,4281513537&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=753",中国香港,70 KG,1964-05-19,https://baike.baidu.com/item/吴启华
1008,樊馨蔓,"https://img1.baidu.com/it/u=2823094028,2588921916&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=298",浙江杭州,不详,不详,https://baike.baidu.com/item/樊馨蔓
1009,麦浚龙,"https://img1.baidu.com/it/u=714103348,3736467884&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=625",中国,55 KG,1984-03-18,https://baike.baidu.com/item/麦浚龙
1010,鲍蕾,"https://img0.baidu.com/it/u=2211422691,1326634572&fm=253&fmt=auto&app=138&f=JPEG?w=800&h=500",中国黑龙江,46 KG,1976-08-02,https://baike.baidu.com/item/鲍蕾
1011,冉莹颖,"https://img0.baidu.com/it/u=336816864,4047073372&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=698",贵州遵义,48 KG,1984-10-09,https://baike.baidu.com/item/冉莹颖
1012,李冰玉,"https://img0.baidu.com/it/u=386564158,1114670117&fm=253&fmt=auto&app=138&f=JPEG?w=511&h=500",北京朝阳,不详,不详,https://baike.baidu.com/item/李冰玉
1013,陈彦屹,"https://img2.baidu.com/it/u=634081555,3230753718&fm=253&fmt=auto&app=138&f=JPEG?w=280&h=350",中国四川,70 KG,1990-11-15,https://baike.baidu.com/item/陈彦屹
1014,李斯丹妮,"https://img1.baidu.com/it/u=1402822854,2282579811&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国四川,53 KG,1990-04-26,https://baike.baidu.com/item/李斯丹妮
1015,林文龙,"https://img0.baidu.com/it/u=769954971,3132782779&fm=253&fmt=auto&app=138&f=JPEG?w=356&h=500",中国,70 KG,1967-12-19,https://baike.baidu.com/item/林文龙
1016,周韵,"https://img2.baidu.com/it/u=1817063465,3627012209&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=648",中国温州,51 KG,1978-12-17,https://baike.baidu.com/item/周韵
1017,权志龙,"https://img2.baidu.com/it/u=3990330087,2113471355&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=626",韩国,58 KG,1988-08-18,https://baike.baidu.com/item/权志龙
1018,潘粤明,"https://img2.baidu.com/it/u=1463625137,3389646066&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=625",北京市西城区,65 KG,0974-05-09,https://baike.baidu.com/item/潘粤明
1019,林永健,"https://img0.baidu.com/it/u=2860503814,1081734441&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国山东,不详,1970-02-14,https://baike.baidu.com/item/林永健
1020,秦昊,"https://img0.baidu.com/it/u=1656927075,2692647103&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国沈阳,65 KG,1979-05-19,https://baike.baidu.com/item/秦昊
1021,林心如,"https://img1.baidu.com/it/u=4089946139,3837470664&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国台湾,46 KG,1976-01-27,https://baike.baidu.com/item/林心如
1022,黄志忠,"https://img1.baidu.com/it/u=3492114060,3657304502&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国天津,70 KG,1969-03-05,https://baike.baidu.com/item/黄志忠
1023,喻可欣,"https://img2.baidu.com/it/u=528068669,3535383886&fm=253&fmt=auto&app=138&f=JPEG?w=467&h=700",中国台湾,50 KG,1965-12-21,https://baike.baidu.com/item/喻可欣
1024,菅野美穗,"https://img1.baidu.com/it/u=1540922838,415546056&fm=253&fmt=auto&app=138&f=JPEG?w=350&h=500",日本,42 KG,1977-08-22,https://baike.baidu.com/item/菅野美穗
1025,宋林静,"https://img1.baidu.com/it/u=606289334,4102582910&fm=253&fmt=auto&app=138&f=JPEG?w=690&h=462",中国,不详,不详,https://baike.baidu.com/item/宋林静
1026,井之原快彦,"https://img2.baidu.com/it/u=338485802,1175103894&fm=253&fmt=auto&app=138&f=JPEG?w=345&h=500",日本,61 KG,1976-05-17,https://baike.baidu.com/item/井之原快彦
1027,刘洲成,"https://img0.baidu.com/it/u=519309226,1631343744&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国广东,55 KG,1988-02-28,https://baike.baidu.com/item/刘洲成
1028,胡冰卿,"https://img1.baidu.com/it/u=696544808,2584358493&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",安徽合肥,44 KG,1992-01-25,https://baike.baidu.com/item/胡冰卿
1029,杜若溪,"https://img2.baidu.com/it/u=479013431,3804091244&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国辽宁,49 KG,1985-01-30,https://baike.baidu.com/item/杜若溪
1030,关悦,"https://img0.baidu.com/it/u=1198791001,3710416119&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国吉林,47 KG,1979-03-06,https://baike.baidu.com/item/关悦
1031,安吉丽娜·朱莉,"https://img2.baidu.com/it/u=2118439186,3775734314&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=603",美国洛杉矶,51 KG,1975-06-04,https://baike.baidu.com/item/安吉丽娜·朱莉
1032,李湘,"https://img0.baidu.com/it/u=3280791738,3454233699&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国湖南,53 KG,1976-02-10,https://baike.baidu.com/item/李湘
1033,陈百祥,"https://img0.baidu.com/it/u=4000436038,1825680062&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=711",中国,不详,1950-12-03,https://baike.baidu.com/item/陈百祥
1034,左小青,"https://img0.baidu.com/it/u=9530674,955538690&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=722",中国湖南,50 KG,1977-06-25,https://baike.baidu.com/item/左小青
1035,麦子乐,"https://img1.baidu.com/it/u=3281604295,2345864478&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=803",中国香港,不详,不详,https://baike.baidu.com/item/麦子乐
1036,任达华,"https://img2.baidu.com/it/u=3088517729,4227880473&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国,79 KG,1955-03-19,https://baike.baidu.com/item/任达华
1037,黎瑞恩,"https://img2.baidu.com/it/u=936986726,1236043882&fm=253&fmt=auto&app=120&f=JPEG?w=483&h=598",中国,53 KG,1973-02-18,https://baike.baidu.com/item/黎瑞恩
1038,董璇,"https://img1.baidu.com/it/u=1302129679,3181109289&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=500",中国黑龙江,52 KG,1982-11-05,https://baike.baidu.com/item/董璇
1039,王健林,"https://img1.baidu.com/it/u=818832966,3666522115&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=524",四川省广元市,不详,不详,https://baike.baidu.com/item/王健林
1040,周海媚,"https://img0.baidu.com/it/u=3087991951,1018575239&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国 香港,55 KG,1966-12-12,https://baike.baidu.com/item/周海媚
1041,窦唯,"https://img0.baidu.com/it/u=747635263,3552398720&fm=253&fmt=auto&app=138&f=JPEG?w=615&h=500",中国北京,不详,不详,https://baike.baidu.com/item/窦唯
1042,江宏杰,"https://img0.baidu.com/it/u=309675806,3886631644&fm=253&fmt=auto&app=120&f=JPEG?w=615&h=867",台湾新竹,70 KG,1989-02-22,https://baike.baidu.com/item/江宏杰
1043,梁荣忠,"https://img0.baidu.com/it/u=272001240,4251378103&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",香港,不详,不详,https://baike.baidu.com/item/梁荣忠
1044,陈凯歌,"https://img2.baidu.com/it/u=2636031668,2699917676&fm=253&fmt=auto&app=120&f=JPEG?w=501&h=500",中国北京,不详,1952-08-12,https://baike.baidu.com/item/陈凯歌
1045,任泉,"https://img2.baidu.com/it/u=54145997,658815980&fm=253&fmt=auto&app=120&f=JPEG?w=889&h=500",黑龙江省齐齐哈尔市,65 KG,1975-03-04,https://baike.baidu.com/item/任泉
1046,霍政谚,"https://img0.baidu.com/it/u=3696572805,2821011605&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国辽宁,67 KG,1983-06-28,https://baike.baidu.com/item/霍政谚
1047,陈建斌,"https://img2.baidu.com/it/u=3207164203,3988343740&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",中国新疆,74 KG,1970-06-27,https://baike.baidu.com/item/陈建斌
1048,李秉宪,"https://img1.baidu.com/it/u=3270829204,1821455321&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",韩国,72 KG,1970-07-12,https://baike.baidu.com/item/李秉宪
1049,袁泉,"https://img1.baidu.com/it/u=309971559,2689132250&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国湖北,47 KG,1977-10-16,https://baike.baidu.com/item/袁泉
1050,涂黎曼,"https://img2.baidu.com/it/u=3095599399,520824963&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国,49 KG,1984-04-24,https://baike.baidu.com/item/涂黎曼
1051,房祖名,"https://img2.baidu.com/it/u=3591442307,2774877651&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=753",中国,69 KG,1982-12-03,https://baike.baidu.com/item/房祖名
1052,刘小锋,"https://img2.baidu.com/it/u=2491382640,2620336066&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=693",中国辽宁,75 KG,1971-01-16,https://baike.baidu.com/item/刘小锋
1053,林嘉欣,"https://img0.baidu.com/it/u=292831225,1155962934&fm=253&fmt=auto&app=138&f=JPEG?w=332&h=500",加拿大,48 KG,1978-08-17,https://baike.baidu.com/item/林嘉欣
1054,霍思燕,"https://img1.baidu.com/it/u=1552515502,120985720&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=521",中国北京,45 KG,1980-10-23,https://baike.baidu.com/item/霍思燕
1055,唐艺昕,"https://img1.baidu.com/it/u=1072722263,397305453&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",中国四川,43 KG,1989-12-09,https://baike.baidu.com/item/唐艺昕
1056,欧弟,"https://img1.baidu.com/it/u=2481520517,3748896669&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=684",台湾,62 KG,1979-07-04,https://baike.baidu.com/item/欧弟
1057,李念,"https://img0.baidu.com/it/u=3365849422,366031831&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=861",中国湖北,45 KG,1985-05-30,https://baike.baidu.com/item/李念
1058,李解,"https://img0.baidu.com/it/u=1419434319,3370366291&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国,65 KG,1975-12-23,https://baike.baidu.com/item/李解
1059,舒畅,"https://img0.baidu.com/it/u=2715754284,3228908622&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=656",吉林省白山市,42 KG,1987-12-01,https://baike.baidu.com/item/舒畅
1060,黄伊汶,"https://img1.baidu.com/it/u=595235436,4116722241&fm=253&fmt=auto&app=138&f=JPEG?w=331&h=500",香港,50 KG,1981-01-03,https://baike.baidu.com/item/黄伊汶
1061,胡兵,"https://img2.baidu.com/it/u=3534615811,1840182892&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国浙江,82 KG,1971-02-14,https://baike.baidu.com/item/胡兵
1062,杨若兮,"https://img0.baidu.com/it/u=620214843,306735645&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",中国重庆,45 KG,1978-12-26,https://baike.baidu.com/item/杨若兮
1063,柯震东,"https://img2.baidu.com/it/u=3170822841,1348099304&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=800",台湾,75 KG,1991-06-18,https://baike.baidu.com/item/柯震东
1064,高小英,"https://img1.baidu.com/it/u=936795366,247239440&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=733",韩国,46 KG,1972-10-06,https://baike.baidu.com/item/高小英
1065,田海蓉,"https://img2.baidu.com/it/u=528776916,2543470450&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=706",中国安徽,47 KG,1975-11-07,https://baike.baidu.com/item/田海蓉
1066,陈孝萱,"https://img0.baidu.com/it/u=1380203634,1830834982&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=550",中国台湾,49 KG,1970-07-17,https://baike.baidu.com/item/陈孝萱
1067,李智雅,"https://img0.baidu.com/it/u=4111240232,1975185109&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",韩国,48 KG,1978-02-02,https://baike.baidu.com/item/李智雅
1068,林正英,"https://img0.baidu.com/it/u=1703153773,3864071624&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=935",中国,58 KG,1952-12-27,https://baike.baidu.com/item/林正英
1069,安在旭,"https://img1.baidu.com/it/u=4202715420,3899039489&fm=253&fmt=auto&app=138&f=JPEG?w=480&h=720",韩国,61 KG,1971-10-30,https://baike.baidu.com/item/安在旭
1070,杜琪峰,"https://img2.baidu.com/it/u=1315185741,528600943&fm=253&fmt=auto&app=138&f=JPEG?w=750&h=500",香港,68 KG,1955-04-22,https://baike.baidu.com/item/杜琪峰
1071,章泽天,"https://img2.baidu.com/it/u=680331852,3300811990&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=699",南京,不详,不详,https://baike.baidu.com/item/章泽天
1072,何云伟,"https://img2.baidu.com/it/u=1870848624,96460757&fm=253&fmt=auto&app=138&f=JPEG?w=756&h=500",中国北京,不详,不详,https://baike.baidu.com/item/何云伟
1073,李羲儿,"https://img0.baidu.com/it/u=3288925281,1216074942&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=588",中国云南,45 KG,1987-10-22,https://baike.baidu.com/item/李羲儿
1074,叶德娴,"https://img2.baidu.com/it/u=886138908,1414309119&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国香港,不详,不详,https://baike.baidu.com/item/叶德娴
1075,萧正楠,"https://img1.baidu.com/it/u=1631388295,3666664249&fm=253&fmt=auto&app=138&f=JPEG?w=322&h=500",中国,68 KG,1977-03-23,https://baike.baidu.com/item/萧正楠
1076,国仲凉子,"https://img2.baidu.com/it/u=1550597886,2636213112&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=699",日本,不详,1979-06-09,https://baike.baidu.com/item/国仲凉子
1077,杨乐乐,"https://img1.baidu.com/it/u=3565168317,3348799096&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=684",中国重庆,46 KG,1978-06-23,https://baike.baidu.com/item/杨乐乐
1078,三浦友和,"https://img2.baidu.com/it/u=3272763098,2544747713&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=710",日本,不详,1952-01-28,https://baike.baidu.com/item/三浦友和
1079,马蓉,"https://img2.baidu.com/it/u=4219235168,383947365&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=684",陕西省渭南市临渭区,45 KG,1986-08-08,https://baike.baidu.com/item/马蓉
1080,杜淳,"https://img0.baidu.com/it/u=1667319029,659812202&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=1200",中国河北,65 KG,1981-05-22,https://baike.baidu.com/item/杜淳
1081,黄宗泽,"https://img2.baidu.com/it/u=3043583624,3934839009&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=749",中国,78 KG,1980-12-13,https://baike.baidu.com/item/黄宗泽
1082,钟镇涛,"https://img2.baidu.com/it/u=1208441401,4279702064&fm=253&fmt=auto&app=138&f=JPEG?w=751&h=500",台湾,不详,不详,https://baike.baidu.com/item/钟镇涛
1083,周焯华,"https://img0.baidu.com/it/u=252657853,150644940&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=544",中国澳门,不详,不详,https://baike.baidu.com/item/周焯华
1084,郑元畅,"https://img0.baidu.com/it/u=2218188896,228428455&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=500",中国台湾,76 KG,1982-06-19,https://baike.baidu.com/item/郑元畅
1085,计春华,"https://img1.baidu.com/it/u=1375047992,3241488777&fm=253&fmt=auto&app=120&f=JPEG?w=640&h=537",浙江杭州,70 KG,1961-07-20,https://baike.baidu.com/item/计春华
1086,张丰毅,"https://img2.baidu.com/it/u=2296313531,514553448&fm=253&fmt=auto&app=138&f=JPEG?w=364&h=500",中国湖南,不详,1956-09-01,https://baike.baidu.com/item/张丰毅
1087,魏语诺,"https://img0.baidu.com/it/u=1055081779,1934517315&fm=253&fmt=auto&app=120&f=JPEG?w=400&h=600",中国,不详,不详,https://baike.baidu.com/item/魏语诺
1088,郑丽媛,"https://img1.baidu.com/it/u=3872424655,1911141276&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=749",韩国,49 KG,1981-01-21,https://baike.baidu.com/item/郑丽媛
1089,王学圻,"https://img1.baidu.com/it/u=1279505607,4177870224&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=752",中国北京,不详,1946-03-19,https://baike.baidu.com/item/王学圻
1090,罗海琼,"https://img0.baidu.com/it/u=3070907374,2352602303&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=743",中国甘肃,44 KG,1973-08-10,https://baike.baidu.com/item/罗海琼
1091,成龙,"https://img1.baidu.com/it/u=290976084,577723632&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=739",香港特别行政区香港岛中西区,63 KG,1954-04-07,https://baike.baidu.com/item/成龙
1092,岑洁仪,"https://img2.baidu.com/it/u=3057706376,3271974966&fm=253&fmt=auto&app=138&f=JPEG?w=260&h=346","香港,模特",不详,1987-02-19,https://baike.baidu.com/item/岑洁仪
1093,宋祖英,"https://img1.baidu.com/it/u=1807329127,615145916&fm=253&fmt=auto&app=138&f=JPEG?w=333&h=500",中国 湖南,不详,1966-08-13,https://baike.baidu.com/item/宋祖英
1094,赵毅,"https://img0.baidu.com/it/u=1628691003,450084133&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",中国 北京,55 KG,1975-12-08,https://baike.baidu.com/item/赵毅
1095,郑嘉颖,"https://img0.baidu.com/it/u=3546486402,699228341&fm=253&fmt=auto&app=138&f=JPEG?w=366&h=500",香港,63 KG,1970-08-15,https://baike.baidu.com/item/郑嘉颖
