module_url,module_name,activity_url,activity_name,activity_type,activity_date
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/5,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15074.aspx,新传学院五月的鲜花合唱排练,【文艺演出】,2023-05-10
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/5,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15068.aspx,金融学院话剧演出彩排,【文艺演出】,2023-05-11
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/5,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15067.aspx,“薪火百年，共话南开”金融学院第七届话剧节,【文艺演出】,2023-05-25
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/5,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15064.aspx,金融学院五月的鲜花排练,【文艺演出】,2023-05-10
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/5,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15057.aspx,外文剧社金陵十三钗宣传,【文艺演出】,2023-05-09
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/5,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15056.aspx,外文剧社金陵十三钗宣传,【文艺演出】,2023-05-08
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/5,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15049.aspx,五月的鲜花合唱排练,【文艺演出】,2023-05-08
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/5,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15045.aspx,新闻与传播学院五月的鲜花合唱比赛排练,【文艺演出】,2023-05-08
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/5,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15027.aspx,金融学院五月的鲜花排练,【文艺演出】,2023-05-06
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/5,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15025.aspx,历史学院“五月的鲜花”合唱排练,【文艺演出】,2023-05-07
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/6,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/15024.aspx,“流光来雅气，挥袖话知音”节气主题舞会,【文艺演出】,2023-06-01
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/6,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14997.aspx,周恩来政府管理学院“沸海方舟”话剧排练,【文艺演出】,2023-05-06
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/6,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14996.aspx,生命科学学院公益之光——“明盲”交流会暨专场音乐会,【文艺演出】,2023-05-13
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/6,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14980.aspx,电光学院“五月的鲜花”第十四次排练,【文艺演出】,2023-05-12
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/6,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14979.aspx,电光学院“五月的鲜花”第十三次排练,【文艺演出】,2023-05-11
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/6,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14974.aspx,翔宇剧社《破阵子》校外演出,【文艺演出】,2023-05-13
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/6,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14969.aspx,材料学院“五月的鲜花”合唱排练,【文艺演出】,2023-05-06
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/6,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14964.aspx,冰火舞蹈团下线放票活动,【文艺演出】,2023-05-18
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/6,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14957.aspx,哲学院五月的鲜花排练,【文艺演出】,2023-05-10
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/6,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14950.aspx,国乐相声协会二十周年——老会员相声专场,【文艺演出】,2023-05-13
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/7,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14945.aspx,五月的鲜花合唱排练,【文艺演出】,2023-05-07
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/7,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14944.aspx,人工智能学院合唱彩排,【文艺演出】,2023-05-12
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/7,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14943.aspx,人工智能合唱彩排,【文艺演出】,2023-05-12
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/7,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14942.aspx,人工智能学院合唱彩排,【文艺演出】,2023-05-08
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/7,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14941.aspx,人工智能学院合唱彩排,【文艺演出】,2023-05-05
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/7,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14940.aspx,人工智能学院五月的鲜花彩排,【文艺演出】,2023-05-05
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/7,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14939.aspx,环境学院五月鲜花排练,【文艺演出】,2023-06-18
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/7,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14934.aspx,环境学院五月鲜花排练,【文艺演出】,2023-05-11
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/7,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14925.aspx,医学院五月的鲜花排练,【文艺演出】,2023-05-10
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/7,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14913.aspx,历史学院“五月的鲜花”合唱排练,【文艺演出】,2023-05-06
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/8,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14911.aspx,药学院22级“五月的鲜花”班班唱,【文艺演出】,2023-05-09
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/8,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14910.aspx,药学院22级“五月的鲜花”班班唱,【文艺演出】,2023-05-08
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/8,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14900.aspx,历史学院“停云合唱团”排练活动,【文艺演出】,2023-05-16
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/8,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14899.aspx,历史学院“五月的鲜花”合唱排练活动,【文艺演出】,2023-05-09
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/8,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14896.aspx,历史学院“五月的鲜花”合唱排练,【文艺演出】,2023-04-25
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/8,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14892.aspx,冰火舞蹈团（八里台）毕业生专场演出,【文艺演出】,2023-05-21
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/8,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14891.aspx,冰火舞蹈团（八里台）毕业生专场演出,【文艺演出】,2023-05-21
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/8,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14890.aspx,冰火舞蹈团（八里台）毕业生专场演出彩排,【文艺演出】,2023-05-13
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/8,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14884.aspx,五月的鲜花合唱排练,【文艺演出】,2023-04-27
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/8,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14881.aspx,话剧《萧明华》领导会晤,【文艺演出】,2023-04-24
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/9,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14859.aspx,电光学院“五月的鲜花”第十二次排练,【文艺演出】,2023-05-05
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/9,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14858.aspx,电光学院“五月的鲜花”第十一次排练,【文艺演出】,2023-05-04
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/9,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14841.aspx,电光学院“五月的鲜花”第九次排练,【文艺演出】,2023-04-28
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/9,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14840.aspx,电光学院“五月的鲜花”第九次排练,【文艺演出】,2023-04-27
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/9,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14830.aspx,南开钢琴社夏季音乐会,【文艺演出】,2023-06-03
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/9,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14829.aspx,五月的鲜花彩排,【文艺演出】,2023-04-20
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/9,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14820.aspx,织音吉他社约琴活动（津南）,【文艺演出】,2023-04-27
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/9,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14819.aspx,织音吉他社约琴活动（八里台）,【文艺演出】,2023-04-27
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/9,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14816.aspx,主持人大赛复赛,【文艺演出】,2023-05-14
http://kwhd.nankai.edu.cn/index/orderlist/type/4.aspx/p/9,文艺演出,http://kwhd.nankai.edu.cn/index/orderview/id/14815.aspx,主持人风采大赛初赛,【文艺演出】,2023-05-07
http://kwhd.nankai.edu.cn/index/orderlist/type/3.aspx/p/1,体育活动,http://kwhd.nankai.edu.cn/index/orderview/id/15341.aspx,“抖音杯”高校篮球赛——南开大学站,【体育活动】,2023-05-28
